Date,Workout Name,Duration,Exercise Name,Set Order,Weight,Reps,Distance,Seconds,RPE
2022-03-12 21:51:15,"Chest & Tris",1h 28m,"Triceps Pushdown (Cable - Straight Bar)",1,14.7,16.0,0,0.0,
2022-03-12 21:51:15,"Chest & Tris",1h 28m,"Triceps Pushdown (Cable - Straight Bar)",2,17.0,12.0,0,0.0,
2022-03-12 21:51:15,"Chest & Tris",1h 28m,"Triceps Pushdown (Cable - Straight Bar)",3,17.0,12.0,0,0.0,
2022-03-12 21:51:15,"Chest & Tris",1h 28m,"Triceps Pushdown (Cable - Straight Bar)",4,17.0,10.0,0,0.0,
2022-03-12 21:51:15,"Chest & Tris",1h 28m,"Cable Crossover",1,14.0,16.0,0,0.0,
2022-03-12 21:51:15,"Chest & Tris",1h 28m,"Cable Crossover",2,23.0,12.0,0,0.0,
2022-03-12 21:51:15,"Chest & Tris",1h 28m,"Cable Crossover",3,18.0,12.0,0,0.0,
2022-03-12 21:51:15,"Chest & Tris",1h 28m,"Incline Bench Press (Dumbbell)",1,52.0,12.0,0,0.0,
2022-03-12 21:51:15,"Chest & Tris",1h 28m,"Incline Bench Press (Dumbbell)",2,52.0,12.0,0,0.0,
2022-03-12 21:51:15,"Chest & Tris",1h 28m,"Incline Bench Press (Dumbbell)",3,52.0,12.0,0,0.0,
2022-03-12 21:51:15,"Chest & Tris",1h 28m,"Triceps Extension (Cable)",1,10.2,16.0,0,0.0,
2022-03-12 21:51:15,"Chest & Tris",1h 28m,"Triceps Extension (Cable)",2,12.5,15.0,0,0.0,
2022-03-12 21:51:15,"Chest & Tris",1h 28m,"Triceps Extension (Cable)",3,14.7,12.0,0,0.0,
2022-03-12 21:51:15,"Chest & Tris",1h 28m,"Triceps Extension (Cable)",4,12.5,12.0,0,0.0,
2022-03-12 21:51:15,"Chest & Tris",1h 28m,"Chest Dip",1,0,12.0,0,0.0,
2022-03-12 21:51:15,"Chest & Tris",1h 28m,"Skullcrusher (Barbell)",1,10.0,15.0,0,0.0,
2022-03-12 21:51:15,"Chest & Tris",1h 28m,"Skullcrusher (Barbell)",2,15.0,8.0,0,0.0,
2022-03-12 21:51:15,"Chest & Tris",1h 28m,"Skullcrusher (Barbell)",3,15.0,10.0,0,0.0,
2022-03-12 21:51:15,"Chest & Tris",1h 28m,"Push Up",1,0,20.0,0,0.0,
2022-03-12 21:51:15,"Chest & Tris",1h 28m,"Push Up",2,0,10.0,0,0.0,
2022-03-12 21:51:15,"Chest & Tris",1h 28m,"Russian Twist",1,0,20.0,0,0.0,
2022-03-12 21:51:15,"Chest & Tris",1h 28m,"Russian Twist",2,0,20.0,0,0.0,
2022-03-12 21:51:15,"Chest & Tris",1h 28m,"Russian Twist",3,0,20.0,0,0.0,
2022-03-12 21:51:15,"Chest & Tris",1h 28m,"Sit Up",1,0,15.0,0,0.0,
2022-03-12 21:51:15,"Chest & Tris",1h 28m,"Sit Up",2,0,15.0,0,0.0,
2022-03-12 21:51:15,"Chest & Tris",1h 28m,"Sit Up",3,0,16.0,0,0.0,
2022-03-12 21:51:15,"Chest & Tris",1h 28m,"Cycling (Indoor)",1,0,0.0,2.5,284.0,
2022-03-13 20:22:55,"Evening Workout",1h 6m,"Cycling (Indoor)",1,0,0.0,2.5,278.0,
2022-03-13 20:22:55,"Evening Workout",1h 6m,"Leg Press",1,100.0,12.0,0,0.0,
2022-03-13 20:22:55,"Evening Workout",1h 6m,"Leg Press",2,120.0,12.0,0,0.0,
2022-03-13 20:22:55,"Evening Workout",1h 6m,"Leg Press",3,120.0,12.0,0,0.0,
2022-03-13 20:22:55,"Evening Workout",1h 6m,"Leg Press",4,140.0,8.0,0,0.0,
2022-03-13 20:22:55,"Evening Workout",1h 6m,"Leg Extension (Machine)",1,45.0,12.0,0,0.0,
2022-03-13 20:22:55,"Evening Workout",1h 6m,"Leg Extension (Machine)",2,59.0,12.0,0,0.0,
2022-03-13 20:22:55,"Evening Workout",1h 6m,"Leg Extension (Machine)",3,52.0,12.0,0,0.0,
2022-03-13 20:22:55,"Evening Workout",1h 6m,"Leg Extension (Machine)",4,52.0,12.0,0,0.0,
2022-03-13 20:22:55,"Evening Workout",1h 6m,"Dumbbell Shoulder Press",1,16.0,16.0,0,0.0,
2022-03-13 20:22:55,"Evening Workout",1h 6m,"Dumbbell Shoulder Press",2,20.0,15.0,0,0.0,
2022-03-13 20:22:55,"Evening Workout",1h 6m,"Dumbbell Shoulder Press",3,22.0,12.0,0,0.0,
2022-03-13 20:22:55,"Evening Workout",1h 6m,"Dumbbell Shoulder Press",4,22.0,12.0,0,0.0,
2022-03-13 20:22:55,"Evening Workout",1h 6m,"Seated Leg Curl (Machine)",1,45.0,10.0,0,0.0,
2022-03-13 20:22:55,"Evening Workout",1h 6m,"Seated Leg Curl (Machine)",2,45.0,10.0,0,0.0,
2022-03-13 20:22:55,"Evening Workout",1h 6m,"Seated Leg Curl (Machine)",3,45.0,10.0,0,0.0,
2022-03-13 20:22:55,"Evening Workout",1h 6m,"Cycling (Indoor)",1,0,0.0,5.0,540.0,
2022-03-13 20:22:55,"Evening Workout",1h 6m,"Hanging Leg Raise",1,0,10.0,0,0.0,
2022-03-13 20:22:55,"Evening Workout",1h 6m,"Hanging Leg Raise",2,0,8.0,0,0.0,
2022-03-14 15:53:55,"Back & Bis",1h 16m,"Cycling (Indoor)",1,0,0.0,2.5,270.0,
2022-03-14 15:53:55,"Back & Bis",1h 16m,"Alternating Seated Dumbbell Curl",1,14.0,24.0,0,0.0,
2022-03-14 15:53:55,"Back & Bis",1h 16m,"Alternating Seated Dumbbell Curl",2,16.0,16.0,0,0.0,
2022-03-14 15:53:55,"Back & Bis",1h 16m,"Alternating Seated Dumbbell Curl",3,16.0,16.0,0,0.0,
2022-03-14 15:53:55,"Back & Bis",1h 16m,"Alternating Seated Hammer Curls",1,18.0,20.0,0,0.0,
2022-03-14 15:53:55,"Back & Bis",1h 16m,"Alternating Seated Hammer Curls",2,20.0,16.0,0,0.0,
2022-03-14 15:53:55,"Back & Bis",1h 16m,"Alternating Seated Hammer Curls",3,20.0,16.0,0,0.0,
2022-03-14 15:53:55,"Back & Bis",1h 16m,"Chin Up",1,0,10.0,0,0.0,
2022-03-14 15:53:55,"Back & Bis",1h 16m,"Chin Up",2,0,8.0,0,0.0,
2022-03-14 15:53:55,"Back & Bis",1h 16m,"Lat Pulldown (Cable)",1,59.0,16.0,0,0.0,
2022-03-14 15:53:55,"Back & Bis",1h 16m,"Lat Pulldown (Cable)",2,66.0,12.0,0,0.0,
2022-03-14 15:53:55,"Back & Bis",1h 16m,"Lat Pulldown (Cable)",3,73.0,8.0,0,0.0,
2022-03-14 15:53:55,"Back & Bis",1h 16m,"Lat Pulldown (Cable)",4,66.0,8.0,0,0.0,
2022-03-14 15:53:55,"Back & Bis",1h 16m,"Lat Pulldown (Cable)",5,59.0,10.0,0,0.0,
2022-03-14 15:53:55,"Back & Bis",1h 16m,"Seated Row (Cable)",1,66.0,12.0,0,0.0,
2022-03-14 15:53:55,"Back & Bis",1h 16m,"Seated Row (Cable)",2,73.0,8.0,0,0.0,
2022-03-14 15:53:55,"Back & Bis",1h 16m,"Seated Row (Cable)",3,73.0,8.0,0,0.0,
2022-03-14 15:53:55,"Back & Bis",1h 16m,"Seated Row (Cable)",4,66.0,10.0,0,0.0,
2022-03-14 15:53:55,"Back & Bis",1h 16m,"Alternating Seated Dumbbell Curl",1,16.0,12.0,0,0.0,
2022-03-14 15:53:55,"Back & Bis",1h 16m,"Alternating Seated Dumbbell Curl",2,12.0,16.0,0,0.0,
2022-03-14 15:53:55,"Back & Bis",1h 16m,"Alternating Seated Hammer Curls",1,12.0,16.0,0,0.0,
2022-03-14 15:53:55,"Back & Bis",1h 16m,"Alternating Seated Hammer Curls",2,12.0,20.0,0,0.0,
2022-03-14 15:53:55,"Back & Bis",1h 16m,"Preacher Curl (Dumbbell)",1,10.0,12.0,0,0.0,
2022-03-14 15:53:55,"Back & Bis",1h 16m,"Preacher Curl (Dumbbell)",2,14.0,12.0,0,0.0,
2022-03-14 15:53:55,"Back & Bis",1h 16m,"Sit Up",1,0,18.0,0,0.0,
2022-03-14 15:53:55,"Back & Bis",1h 16m,"Sit Up",2,0,18.0,0,0.0,
2022-03-14 15:53:55,"Back & Bis",1h 16m,"Sit Up",3,0,18.0,0,0.0,
2022-03-14 15:53:55,"Back & Bis",1h 16m,"Russian Twist",1,0,20.0,0,0.0,
2022-03-14 15:53:55,"Back & Bis",1h 16m,"Russian Twist",2,0,20.0,0,0.0,
2022-03-14 15:53:55,"Back & Bis",1h 16m,"Russian Twist",3,0,20.0,0,0.0,
2022-03-14 15:53:55,"Back & Bis",1h 16m,"Steps Machine",1,0,0.0,200.0,150.0,
2022-03-15 21:26:52,"Chest & Tris",9m,"Cycling (Indoor)",1,0,0.0,3.0,337.0,
2022-03-19 20:59:45,"Chest & Tris",1h 12m,"Cycling (Indoor)",1,0,0.0,2.5,256.0,
2022-03-19 20:59:45,"Chest & Tris",1h 12m,"Bench Press (Barbell)",1,60.0,12.0,0,0.0,
2022-03-19 20:59:45,"Chest & Tris",1h 12m,"Bench Press (Barbell)",2,70.0,9.0,0,0.0,
2022-03-19 20:59:45,"Chest & Tris",1h 12m,"Bench Press (Barbell)",3,80.0,5.0,0,0.0,
2022-03-19 20:59:45,"Chest & Tris",1h 12m,"Bench Press (Barbell)",4,80.0,59.0,0,0.0,
2022-03-19 20:59:45,"Chest & Tris",1h 12m,"Bench Press (Barbell)",5,70.0,9.0,0,0.0,
2022-03-19 20:59:45,"Chest & Tris",1h 12m,"Triceps Pushdown (Cable - Straight Bar)",1,14.7,16.0,0,0.0,
2022-03-19 20:59:45,"Chest & Tris",1h 12m,"Triceps Pushdown (Cable - Straight Bar)",2,17.0,12.0,0,0.0,
2022-03-19 20:59:45,"Chest & Tris",1h 12m,"Triceps Pushdown (Cable - Straight Bar)",3,17.0,12.0,0,0.0,
2022-03-19 20:59:45,"Chest & Tris",1h 12m,"Triceps Pushdown (Cable - Straight Bar)",4,17.0,8.0,0,0.0,
2022-03-19 20:59:45,"Chest & Tris",1h 12m,"Cable Crossover",1,10.2,16.0,0,0.0,
2022-03-19 20:59:45,"Chest & Tris",1h 12m,"Cable Crossover",2,12.5,12.0,0,0.0,
2022-03-19 20:59:45,"Chest & Tris",1h 12m,"Cable Crossover",3,12.5,12.0,0,0.0,
2022-03-19 20:59:45,"Chest & Tris",1h 12m,"Incline Bench Press (Dumbbell)",1,20.0,12.0,0,0.0,
2022-03-19 20:59:45,"Chest & Tris",1h 12m,"Incline Bench Press (Dumbbell)",2,24.0,12.0,0,0.0,
2022-03-19 20:59:45,"Chest & Tris",1h 12m,"Incline Bench Press (Dumbbell)",3,24.0,12.0,0,0.0,
2022-03-19 20:59:45,"Chest & Tris",1h 12m,"Triceps Extension (Cable)",1,10.2,16.0,0,0.0,
2022-03-19 20:59:45,"Chest & Tris",1h 12m,"Triceps Extension (Cable)",2,12.5,15.0,0,0.0,
2022-03-19 20:59:45,"Chest & Tris",1h 12m,"Triceps Extension (Cable)",3,14.7,12.0,0,0.0,
2022-03-19 20:59:45,"Chest & Tris",1h 12m,"Push Up",1,0,20.0,0,0.0,
2022-03-19 20:59:45,"Chest & Tris",1h 12m,"Push Up",2,0,20.0,0,0.0,
2022-03-19 20:59:45,"Chest & Tris",1h 12m,"Russian Twist",1,0,20.0,0,0.0,
2022-03-19 20:59:45,"Chest & Tris",1h 12m,"Russian Twist",2,0,16.0,0,0.0,
2022-03-19 20:59:45,"Chest & Tris",1h 12m,"Russian Twist",3,0,16.0,0,0.0,
2022-03-19 20:59:45,"Chest & Tris",1h 12m,"Sit Up",1,0,18.0,0,0.0,
2022-03-19 20:59:45,"Chest & Tris",1h 12m,"Sit Up",2,0,15.0,0,0.0,
2022-03-19 20:59:45,"Chest & Tris",1h 12m,"Sit Up",3,0,12.0,0,0.0,
2022-03-19 20:59:45,"Chest & Tris",1h 12m,"Cycling (Indoor)",1,0,0.0,2.5,268.0,
2022-03-20 15:45:52,"Back & Bis",1h 14m,"Cycling (Indoor)",1,0,0.0,2.5,254.0,
2022-03-20 15:45:52,"Back & Bis",1h 14m,"Alternating Seated Dumbbell Curl",1,16.0,16.0,0,0.0,
2022-03-20 15:45:52,"Back & Bis",1h 14m,"Alternating Seated Dumbbell Curl",2,16.0,18.0,0,0.0,
2022-03-20 15:45:52,"Back & Bis",1h 14m,"Alternating Seated Dumbbell Curl",3,16.0,16.0,0,0.0,
2022-03-20 15:45:52,"Back & Bis",1h 14m,"Alternating Seated Dumbbell Curl",4,18.0,14.0,0,0.0,
2022-03-20 15:45:52,"Back & Bis",1h 14m,"Alternating Seated Hammer Curls",1,18.0,20.0,0,0.0,
2022-03-20 15:45:52,"Back & Bis",1h 14m,"Alternating Seated Hammer Curls",2,18.0,20.0,0,0.0,
2022-03-20 15:45:52,"Back & Bis",1h 14m,"Alternating Seated Hammer Curls",3,20.0,16.0,0,0.0,
2022-03-20 15:45:52,"Back & Bis",1h 14m,"Alternating Seated Hammer Curls",4,16.0,20.0,0,0.0,
2022-03-20 15:45:52,"Back & Bis",1h 14m,"Chin Up",1,0,12.0,0,0.0,
2022-03-20 15:45:52,"Back & Bis",1h 14m,"Chin Up",2,0,8.0,0,0.0,
2022-03-20 15:45:52,"Back & Bis",1h 14m,"Lat Pulldown (Cable)",1,66.0,12.0,0,0.0,
2022-03-20 15:45:52,"Back & Bis",1h 14m,"Lat Pulldown (Cable)",2,73.0,10.0,0,0.0,
2022-03-20 15:45:52,"Back & Bis",1h 14m,"Lat Pulldown (Cable)",3,73.0,8.0,0,0.0,
2022-03-20 15:45:52,"Back & Bis",1h 14m,"Lat Pulldown (Cable)",4,66.0,12.0,0,0.0,
2022-03-20 15:45:52,"Back & Bis",1h 14m,"Seated Row (Machine)",1,60.0,12.0,0,0.0,
2022-03-20 15:45:52,"Back & Bis",1h 14m,"Seated Row (Machine)",2,60.0,12.0,0,0.0,
2022-03-20 15:45:52,"Back & Bis",1h 14m,"Seated Row (Machine)",3,60.0,10.0,0,0.0,
2022-03-20 15:45:52,"Back & Bis",1h 14m,"Sit Up",1,0,18.0,0,0.0,
2022-03-20 15:45:52,"Back & Bis",1h 14m,"Sit Up",2,0,16.0,0,0.0,
2022-03-20 15:45:52,"Back & Bis",1h 14m,"Sit Up",3,0,16.0,0,0.0,
2022-03-20 15:45:52,"Back & Bis",1h 14m,"Russian Twist",1,0,20.0,0,0.0,
2022-03-20 15:45:52,"Back & Bis",1h 14m,"Russian Twist",2,0,20.0,0,0.0,
2022-03-20 15:45:52,"Back & Bis",1h 14m,"Russian Twist",3,0,20.0,0,0.0,
2022-03-20 15:45:52,"Back & Bis",1h 14m,"Cycling (Indoor)",1,0,0.0,4.0,426.0,
2022-03-21 17:19:10,"Legs",26m,"Rowing (Machine)",1,0,0.0,0.5,113.0,
2022-03-21 17:19:10,"Legs",26m,"Leg Press",1,100.0,10.0,0,0.0,
2022-03-21 17:19:10,"Legs",26m,"Leg Press",2,120.0,10.0,0,0.0,
2022-03-21 17:19:10,"Legs",26m,"Leg Press",3,120.0,12.0,0,0.0,
2022-03-21 17:19:10,"Legs",26m,"Standing Calf Raise (Machine)",1,50.0,12.0,0,0.0,
2022-03-21 17:19:10,"Legs",26m,"Standing Calf Raise (Machine)",2,70.0,8.0,0,0.0,
2022-03-21 17:19:10,"Legs",26m,"Cycling (Indoor)",1,0,0.0,5.0,538.0,
2022-03-22 19:40:27,"Chest & Tris",1h 14m,"Cycling (Indoor)",1,0,0.0,2.5,258.0,
2022-03-22 19:40:27,"Chest & Tris",1h 14m,"Bench Press (Barbell)",1,60.0,12.0,0,0.0,
2022-03-22 19:40:27,"Chest & Tris",1h 14m,"Bench Press (Barbell)",2,70.0,8.0,0,0.0,
2022-03-22 19:40:27,"Chest & Tris",1h 14m,"Bench Press (Barbell)",3,75.0,6.0,0,0.0,
2022-03-22 19:40:27,"Chest & Tris",1h 14m,"Bench Press (Barbell)",4,75.0,3.0,0,0.0,
2022-03-22 19:40:27,"Chest & Tris",1h 14m,"Bench Press (Barbell)",5,65.0,8.0,0,0.0,
2022-03-22 19:40:27,"Chest & Tris",1h 14m,"Incline Bench Press (Dumbbell)",1,22.0,15.0,0,0.0,
2022-03-22 19:40:27,"Chest & Tris",1h 14m,"Incline Bench Press (Dumbbell)",2,26.0,12.0,0,0.0,
2022-03-22 19:40:27,"Chest & Tris",1h 14m,"Incline Bench Press (Dumbbell)",3,26.0,12.0,0,0.0,
2022-03-22 19:40:27,"Chest & Tris",1h 14m,"Triceps Extension (Cable)",1,14.7,16.0,0,0.0,
2022-03-22 19:40:27,"Chest & Tris",1h 14m,"Triceps Extension (Cable)",2,17.0,15.0,0,0.0,
2022-03-22 19:40:27,"Chest & Tris",1h 14m,"Triceps Extension (Cable)",3,19.3,12.0,0,0.0,
2022-03-22 19:40:27,"Chest & Tris",1h 14m,"Triceps Extension (Cable)",4,17.0,18.0,0,0.0,
2022-03-22 19:40:27,"Chest & Tris",1h 14m,"Russian Twist",1,0,20.0,0,0.0,
2022-03-22 19:40:27,"Chest & Tris",1h 14m,"Russian Twist",2,0,20.0,0,0.0,
2022-03-22 19:40:27,"Chest & Tris",1h 14m,"Russian Twist",3,0,20.0,0,0.0,
2022-03-22 19:40:27,"Chest & Tris",1h 14m,"Sit Up",1,0,18.0,0,0.0,
2022-03-22 19:40:27,"Chest & Tris",1h 14m,"Sit Up",2,0,15.0,0,0.0,
2022-03-22 19:40:27,"Chest & Tris",1h 14m,"Sit Up",3,0,18.0,0,0.0,
2022-03-22 19:40:27,"Chest & Tris",1h 14m,"Triceps Extension (Dumbbell)",1,20.0,16.0,0,0.0,
2022-03-22 19:40:27,"Chest & Tris",1h 14m,"Triceps Extension (Dumbbell)",2,22.0,18.0,0,0.0,
2022-03-22 19:40:27,"Chest & Tris",1h 14m,"Triceps Extension (Dumbbell)",3,24.0,12.0,0,0.0,
2022-03-22 19:40:27,"Chest & Tris",1h 14m,"Smith Machine Shoulder Press",1,20.0,15.0,0,0.0,
2022-03-22 19:40:27,"Chest & Tris",1h 14m,"Smith Machine Shoulder Press",2,30.0,10.0,0,0.0,
2022-03-22 19:40:27,"Chest & Tris",1h 14m,"Cycling (Indoor)",1,0,0.0,5.0,530.0,
2022-03-28 15:15:38,"Chest & Tris",1h 4m,"Cycling (Indoor)",1,0,0.0,2.5,257.0,
2022-03-28 15:15:38,"Chest & Tris",1h 4m,"Bench Press (Barbell)",1,60.0,12.0,0,0.0,
2022-03-28 15:15:38,"Chest & Tris",1h 4m,"Bench Press (Barbell)",2,70.0,10.0,0,0.0,
2022-03-28 15:15:38,"Chest & Tris",1h 4m,"Bench Press (Barbell)",3,80.0,4.0,0,0.0,
2022-03-28 15:15:38,"Chest & Tris",1h 4m,"Bench Press (Barbell)",4,75.0,5.0,0,0.0,
2022-03-28 15:15:38,"Chest & Tris",1h 4m,"Triceps Pushdown (Cable - Straight Bar)",1,17.0,16.0,0,0.0,
2022-03-28 15:15:38,"Chest & Tris",1h 4m,"Triceps Pushdown (Cable - Straight Bar)",2,19.3,15.0,0,0.0,
2022-03-28 15:15:38,"Chest & Tris",1h 4m,"Triceps Pushdown (Cable - Straight Bar)",3,21.6,10.0,0,0.0,
2022-03-28 15:15:38,"Chest & Tris",1h 4m,"Cable Crossover",1,10.2,16.0,0,0.0,
2022-03-28 15:15:38,"Chest & Tris",1h 4m,"Cable Crossover",2,12.5,15.0,0,0.0,
2022-03-28 15:15:38,"Chest & Tris",1h 4m,"Cable Crossover",3,14.7,12.0,0,0.0,
2022-03-28 15:15:38,"Chest & Tris",1h 4m,"Incline Bench Press (Dumbbell)",1,22.0,12.0,0,0.0,
2022-03-28 15:15:38,"Chest & Tris",1h 4m,"Incline Bench Press (Dumbbell)",2,26.0,12.0,0,0.0,
2022-03-28 15:15:38,"Chest & Tris",1h 4m,"Incline Bench Press (Dumbbell)",3,28.0,12.0,0,0.0,
2022-03-28 15:15:38,"Chest & Tris",1h 4m,"Triceps Extension (Cable)",1,14.7,16.0,0,0.0,
2022-03-28 15:15:38,"Chest & Tris",1h 4m,"Triceps Extension (Cable)",2,17.0,15.0,0,0.0,
2022-03-28 15:15:38,"Chest & Tris",1h 4m,"Russian Twist",1,0,20.0,0,0.0,
2022-03-28 15:15:38,"Chest & Tris",1h 4m,"Russian Twist",2,0,20.0,0,0.0,
2022-03-28 15:15:38,"Chest & Tris",1h 4m,"Russian Twist",3,0,18.0,0,0.0,
2022-03-28 15:15:38,"Chest & Tris",1h 4m,"Sit Up",1,0,18.0,0,0.0,
2022-03-28 15:15:38,"Chest & Tris",1h 4m,"Sit Up",2,0,15.0,0,0.0,
2022-03-28 15:15:38,"Chest & Tris",1h 4m,"Sit Up",3,0,15.0,0,0.0,
2022-03-28 15:15:38,"Chest & Tris",1h 4m,"Running (Treadmill)",1,0,0.0,0.55,300.0,
2022-04-01 13:18:29,"Back & Bis",23m,"Cycling (Indoor)",1,0,0.0,2.5,266.0,
2022-04-01 13:18:29,"Back & Bis",23m,"Alternating Seated Dumbbell Curl",1,16.0,18.0,0,0.0,
2022-04-01 13:18:29,"Back & Bis",23m,"Alternating Seated Dumbbell Curl",2,16.0,18.0,0,0.0,
2022-04-01 13:18:29,"Back & Bis",23m,"Alternating Seated Dumbbell Curl",3,16.0,16.0,0,0.0,
2022-04-01 13:18:29,"Back & Bis",23m,"Alternating Seated Hammer Curls",1,16.0,20.0,0,0.0,
2022-04-01 13:18:29,"Back & Bis",23m,"Alternating Seated Hammer Curls",2,18.0,16.0,0,0.0,
2022-04-03 12:58:52,"Chest & Tris",56m,"Cycling (Indoor)",1,0,0.0,2.5,262.0,
2022-04-03 12:58:52,"Chest & Tris",56m,"Bench Press (Barbell)",1,60.0,12.0,0,0.0,
2022-04-03 12:58:52,"Chest & Tris",56m,"Bench Press (Barbell)",2,80.0,3.0,0,0.0,
2022-04-03 12:58:52,"Chest & Tris",56m,"Bench Press (Barbell)",3,80.0,3.0,0,0.0,
2022-04-03 12:58:52,"Chest & Tris",56m,"Bench Press (Barbell)",4,70.0,6.0,0,0.0,
2022-04-03 12:58:52,"Chest & Tris",56m,"Triceps Pushdown (Cable - Straight Bar)",1,17.0,16.0,0,0.0,
2022-04-03 12:58:52,"Chest & Tris",56m,"Triceps Pushdown (Cable - Straight Bar)",2,17.0,12.0,0,0.0,
2022-04-03 12:58:52,"Chest & Tris",56m,"Triceps Pushdown (Cable - Straight Bar)",3,14.7,12.0,0,0.0,
2022-04-03 12:58:52,"Chest & Tris",56m,"Pec Deck (Machine)",1,66.0,16.0,0,0.0,
2022-04-03 12:58:52,"Chest & Tris",56m,"Pec Deck (Machine)",2,73.0,15.0,0,0.0,
2022-04-03 12:58:52,"Chest & Tris",56m,"Pec Deck (Machine)",3,73.0,15.0,0,0.0,
2022-04-03 12:58:52,"Chest & Tris",56m,"Dumbbell Shoulder Press",1,16.0,16.0,0,0.0,
2022-04-03 12:58:52,"Chest & Tris",56m,"Dumbbell Shoulder Press",2,20.0,15.0,0,0.0,
2022-04-03 12:58:52,"Chest & Tris",56m,"Dumbbell Shoulder Press",3,20.0,12.0,0,0.0,
2022-04-03 12:58:52,"Chest & Tris",56m,"Lateral Raise (Dumbbell)",1,8.0,15.0,0,0.0,
2022-04-03 12:58:52,"Chest & Tris",56m,"Lateral Raise (Dumbbell)",2,10.0,12.0,0,0.0,
2022-04-03 12:58:52,"Chest & Tris",56m,"Triceps Extension (Cable)",1,17.0,10.0,0,0.0,
2022-04-03 12:58:52,"Chest & Tris",56m,"Triceps Extension (Cable)",2,14.7,10.0,0,0.0,
2022-04-03 12:58:52,"Chest & Tris",56m,"Russian Twist",1,0,20.0,0,0.0,
2022-04-03 12:58:52,"Chest & Tris",56m,"Russian Twist",2,0,20.0,0,0.0,
2022-04-03 12:58:52,"Chest & Tris",56m,"Russian Twist",3,0,20.0,0,0.0,
2022-04-03 12:58:52,"Chest & Tris",56m,"Sit Up",1,0,15.0,0,0.0,
2022-04-03 12:58:52,"Chest & Tris",56m,"Sit Up",2,0,16.0,0,0.0,
2022-04-07 20:25:40,"Chest & Tris",45m,"Bench Press (Barbell)",1,60.0,12.0,0,0.0,
2022-04-07 20:25:40,"Chest & Tris",45m,"Bench Press (Barbell)",2,80.0,7.0,0,0.0,
2022-04-07 20:25:40,"Chest & Tris",45m,"Bench Press (Barbell)",3,80.0,9.0,0,0.0,
2022-04-07 20:25:40,"Chest & Tris",45m,"Bench Press (Barbell)",4,90.0,3.0,0,0.0,
2022-04-07 20:25:40,"Chest & Tris",45m,"Bench Press (Barbell)",5,95.0,1.0,0,0.0,
2022-04-07 20:25:40,"Chest & Tris",45m,"Bench Press (Barbell)",6,100.0,1.0,0,0.0,
2022-04-07 20:25:40,"Chest & Tris",45m,"Bench Press (Barbell)",7,100.0,2.0,0,0.0,
2022-04-07 20:25:40,"Chest & Tris",45m,"Triceps Pushdown (Cable - Straight Bar)",1,15.0,16.0,0,0.0,
2022-04-07 20:25:40,"Chest & Tris",45m,"Triceps Pushdown (Cable - Straight Bar)",2,17.5,12.0,0,0.0,
2022-04-07 20:25:40,"Chest & Tris",45m,"Triceps Pushdown (Cable - Straight Bar)",3,20.0,12.0,0,0.0,
2022-04-07 20:25:40,"Chest & Tris",45m,"Triceps Extension (Dumbbell)",1,18.0,16.0,0,0.0,
2022-04-07 20:25:40,"Chest & Tris",45m,"Triceps Extension (Dumbbell)",2,24.0,15.0,0,0.0,
2022-04-07 20:25:40,"Chest & Tris",45m,"Dumbbell Shoulder Press",1,20.0,12.0,0,0.0,
2022-04-07 20:25:40,"Chest & Tris",45m,"Dumbbell Shoulder Press",2,20.0,12.0,0,0.0,
2022-04-12 16:07:28,"Back & Bis",47m,"Alternating Seated Dumbbell Curl",1,14.0,20.0,0,0.0,
2022-04-12 16:07:28,"Back & Bis",47m,"Alternating Seated Dumbbell Curl",2,18.0,12.0,0,0.0,
2022-04-12 16:07:28,"Back & Bis",47m,"Alternating Seated Dumbbell Curl",3,16.0,16.0,0,0.0,
2022-04-12 16:07:28,"Back & Bis",47m,"Alternating Seated Hammer Curls",1,18.0,16.0,0,0.0,
2022-04-12 16:07:28,"Back & Bis",47m,"Alternating Seated Hammer Curls",2,18.0,20.0,0,0.0,
2022-04-12 16:07:28,"Back & Bis",47m,"Alternating Seated Hammer Curls",3,18.0,16.0,0,0.0,
2022-04-12 16:07:28,"Back & Bis",47m,"Seated Row (Machine)",1,80.0,12.0,0,0.0,
2022-04-12 16:07:28,"Back & Bis",47m,"Seated Row (Machine)",2,120.0,8.0,0,0.0,
2022-04-12 16:07:28,"Back & Bis",47m,"Seated Row (Machine)",3,100.0,10.0,0,0.0,
2022-04-12 16:07:28,"Back & Bis",47m,"Preacher Curl (Barbell)",1,20.0,10.0,0,0.0,
2022-04-12 16:07:28,"Back & Bis",47m,"Preacher Curl (Barbell)",2,25.0,8.0,0,0.0,
2022-04-12 16:07:28,"Back & Bis",47m,"Preacher Curl (Barbell)",3,25.0,8.0,0,0.0,
2022-04-18 15:40:37,"Chest & Tris",48m,"Rowing (Machine)",1,0,0.0,1.17,321.0,
2022-04-18 15:40:37,"Chest & Tris",48m,"Bench Press (Barbell)",1,60.0,15.0,0,0.0,
2022-04-18 15:40:37,"Chest & Tris",48m,"Bench Press (Barbell)",2,80.0,7.0,0,0.0,
2022-04-18 15:40:37,"Chest & Tris",48m,"Bench Press (Barbell)",3,80.0,8.0,0,0.0,
2022-04-18 15:40:37,"Chest & Tris",48m,"Bench Press (Barbell)",4,90.0,3.0,0,0.0,
